call_id,customer_id,agent_id,call_start_datetime,agent_assigned_datetime,call_end_datetime,agent_assign_delay,agent_time_taken
9672752882,6097302814,641379,08-02-2024 18:24,08-02-2024 18:34,08-02-2024 18:42,10:00,08:00
4595612614,7826296725,418145,08-02-2024 18:31,08-02-2024 18:36,08-02-2024 18:43,05:00,07:00
2787874670,4896833219,731717,08-02-2024 18:28,08-02-2024 18:36,08-02-2024 18:39,08:00,03:00
3456047405,5931947732,213093,08-02-2024 18:28,08-02-2024 18:37,08-02-2024 18:39,09:00,02:00
1153165348,7011965059,309976,08-02-2024 18:34,08-02-2024 18:38,08-02-2024 19:11,04:00,33:00
3138288787,6948066826,910145,08-02-2024 18:29,08-02-2024 18:38,08-02-2024 18:40,09:00,02:00
1131680541,9769949992,937806,08-02-2024 18:35,08-02-2024 18:39,08-02-2024 20:38,04:00,59:00
3652450177,9687593164,719115,08-02-2024 18:32,08-02-2024 18:39,08-02-2024 18:44,07:00,05:00
898225857,4738843654,213093,08-02-2024 18:31,08-02-2024 18:40,08-02-2024 18:47,09:00,07:00
1210182351,4916736676,305039,08-02-2024 18:31,08-02-2024 18:40,08-02-2024 18:58,09:00,18:00
5427430902,5599694856,250675,08-02-2024 18:38,08-02-2024 18:41,08-02-2024 18:43,03:00,02:00
8096134775,3701962521,910145,08-02-2024 18:31,08-02-2024 18:41,08-02-2024 18:53,10:00,12:00
3246257574,6514452723,860774,08-02-2024 18:40,08-02-2024 18:43,08-02-2024 18:47,03:00,04:00
4002293118,4758459035,250675,08-02-2024 18:38,08-02-2024 18:44,08-02-2024 18:57,06:00,13:00
6033674853,2988087729,342345,08-02-2024 18:34,08-02-2024 18:44,08-02-2024 18:47,10:00,03:00
9198836558,5500040260,719115,08-02-2024 18:42,08-02-2024 18:45,08-02-2024 18:47,03:00,02:00
9451713188,5227790197,544771,08-02-2024 18:35,08-02-2024 18:45,08-02-2024 18:47,10:00,02:00
3368430798,6984902834,641379,08-02-2024 18:39,08-02-2024 18:46,08-02-2024 18:49,07:00,03:00
4831523247,4455783587,357288,08-02-2024 18:36,08-02-2024 18:46,08-02-2024 18:48,10:00,02:00
7654031891,5163814572,418145,08-02-2024 18:41,08-02-2024 18:46,08-02-2024 18:51,05:00,05:00
5332536301,943206576,719115,08-02-2024 18:40,08-02-2024 18:48,08-02-2024 19:28,08:00,40:00
7335224944,4315377257,213093,08-02-2024 18:42,08-02-2024 18:49,08-02-2024 18:52,07:00,03:00
9738805718,17778031,544771,08-02-2024 18:41,08-02-2024 18:50,08-02-2024 18:56,09:00,06:00
4964950146,1103045605,860774,08-02-2024 18:44,08-02-2024 18:51,08-02-2024 18:55,07:00,04:00
1587657078,2018421912,342345,08-02-2024 18:42,08-02-2024 18:51,08-02-2024 18:56,09:00,05:00
6071778042,2923476252,641379,08-02-2024 18:43,08-02-2024 18:51,08-02-2024 18:55,08:00,04:00
430469033,1557596252,357288,08-02-2024 18:45,08-02-2024 18:51,08-02-2024 19:13,06:00,22:00
7945474194,9333592374,418145,08-02-2024 18:42,08-02-2024 18:52,08-02-2024 18:53,10:00,01:00
6704880082,3223127134,731717,08-02-2024 18:48,08-02-2024 18:52,08-02-2024 18:57,04:00,05:00
3635664504,2868090046,213093,08-02-2024 18:49,08-02-2024 18:53,08-02-2024 18:55,04:00,02:00
899027263,8856964159,938715,08-02-2024 18:46,08-02-2024 18:53,08-02-2024 19:01,07:00,08:00
8040961605,7929099855,910145,08-02-2024 18:48,08-02-2024 18:54,08-02-2024 18:54,06:00,00:00
9935908095,706087394,213093,08-02-2024 18:48,08-02-2024 18:56,08-02-2024 18:59,08:00,03:00
6503274522,5535856674,910145,08-02-2024 18:52,08-02-2024 18:56,08-02-2024 19:05,04:00,09:00
9139221634,3108182047,860774,08-02-2024 18:47,08-02-2024 18:56,08-02-2024 19:08,09:00,12:00
1401087715,8186966662,250675,08-02-2024 18:46,08-02-2024 18:58,08-02-2024 19:12,12:00,14:00
3348973533,3738791581,544771,08-02-2024 18:50,08-02-2024 18:58,08-02-2024 19:01,08:00,03:00
1653377011,8220514889,342345,08-02-2024 18:55,08-02-2024 18:58,08-02-2024 18:59,03:00,01:00
5961187644,8403284415,641379,08-02-2024 18:50,08-02-2024 18:58,08-02-2024 19:00,08:00,02:00
6851756454,2055639423,213093,08-02-2024 18:53,08-02-2024 19:02,08-02-2024 19:17,09:00,15:00
6766707368,8799126547,544771,08-02-2024 18:58,08-02-2024 19:02,08-02-2024 19:07,04:00,05:00
9075471342,3768564815,910145,08-02-2024 19:01,08-02-2024 19:07,08-02-2024 19:23,06:00,16:00
6447511152,8431266469,544771,08-02-2024 18:59,08-02-2024 19:08,08-02-2024 19:13,09:00,05:00
2345456980,6145491847,309976,08-02-2024 19:07,08-02-2024 19:12,08-02-2024 19:22,05:00,10:00
1636606919,382234023,250675,08-02-2024 19:07,08-02-2024 19:16,08-02-2024 19:24,09:00,08:00
5059910791,6491597951,213093,08-02-2024 19:17,08-02-2024 19:21,08-02-2024 19:25,04:00,04:00
1958971679,1110823524,519294,08-02-2024 19:13,08-02-2024 19:21,08-02-2024 19:22,08:00,01:00
3839449284,3029336305,719115,08-02-2024 19:29,08-02-2024 19:38,08-02-2024 19:40,09:00,02:00
1325736063,6131162435,250675,08-02-2024 19:34,08-02-2024 19:38,08-02-2024 19:43,04:00,05:00
1120076430,7398762103,213093,08-02-2024 19:33,08-02-2024 19:38,08-02-2024 19:55,05:00,17:00
3287367805,4612481002,519294,08-02-2024 19:34,08-02-2024 19:41,08-02-2024 19:43,07:00,02:00
8410248027,4088324631,910145,08-02-2024 19:32,08-02-2024 19:42,08-02-2024 19:52,10:00,10:00
9995949524,854286034,544771,08-02-2024 19:38,08-02-2024 19:42,08-02-2024 19:49,04:00,07:00
3359383563,3936891922,250675,08-02-2024 19:38,08-02-2024 19:45,08-02-2024 20:03,07:00,18:00
7824844907,2823273686,519294,08-02-2024 19:37,08-02-2024 19:47,08-02-2024 19:54,10:00,07:00
8673791074,518770205,860774,08-02-2024 19:43,08-02-2024 19:47,08-02-2024 19:56,04:00,09:00
903668659,1737212904,305039,08-02-2024 19:43,08-02-2024 19:49,08-02-2024 20:03,06:00,14:00
9806941514,2561652285,119952,08-02-2024 19:42,08-02-2024 19:49,08-02-2024 19:53,07:00,04:00
5582267361,1146863437,544771,08-02-2024 19:43,08-02-2024 19:50,08-02-2024 19:58,07:00,08:00
6180857004,4038041521,910145,08-02-2024 19:47,08-02-2024 19:54,08-02-2024 20:14,07:00,20:00
5055756620,3586550178,119952,08-02-2024 19:49,08-02-2024 19:54,08-02-2024 20:00,05:00,06:00
8249365728,8030653860,519294,08-02-2024 19:47,08-02-2024 19:55,08-02-2024 19:58,08:00,03:00
166894986,5437466933,213093,08-02-2024 19:48,08-02-2024 19:56,08-02-2024 20:00,08:00,04:00
9715579634,3471088899,860774,08-02-2024 19:49,08-02-2024 19:58,08-02-2024 20:25,09:00,27:00
9625274999,2697476407,342345,08-02-2024 19:54,08-02-2024 19:58,08-02-2024 20:20,04:00,22:00
6019518352,3426287097,519294,08-02-2024 19:54,08-02-2024 19:59,08-02-2024 20:05,05:00,06:00
3153093121,9522690961,213093,08-02-2024 19:50,08-02-2024 20:01,08-02-2024 20:03,11:00,02:00
9563974985,3825853678,250675,08-02-2024 19:55,08-02-2024 20:06,08-02-2024 20:19,11:00,13:00
4224752990,5000389836,213093,08-02-2024 20:02,08-02-2024 20:08,08-02-2024 20:15,06:00,07:00
134069979,6269798591,519294,08-02-2024 20:04,08-02-2024 20:13,08-02-2024 20:15,09:00,02:00
4830447143,6339169132,910145,08-02-2024 20:11,08-02-2024 20:15,08-02-2024 20:45,04:00,30:00
2311315000,6009400221,544771,08-02-2024 20:07,08-02-2024 20:15,08-02-2024 20:17,08:00,02:00
8016848978,6775309070,213093,08-02-2024 20:09,08-02-2024 20:16,08-02-2024 20:18,07:00,02:00
7086398202,1194781133,213093,08-02-2024 20:09,08-02-2024 20:19,08-02-2024 20:23,10:00,04:00
3096492075,6405476771,250675,08-02-2024 20:12,08-02-2024 20:21,08-02-2024 20:25,09:00,04:00
6272242602,3315175294,213093,08-02-2024 20:16,08-02-2024 20:24,08-02-2024 20:31,08:00,07:00
2461617691,91990347,519294,08-02-2024 20:20,08-02-2024 20:29,08-02-2024 21:05,09:00,36:00
3168596364,7398132123,250675,08-02-2024 20:24,08-02-2024 20:32,08-02-2024 20:37,08:00,05:00
7034582633,6257251900,250675,08-02-2024 20:41,08-02-2024 20:49,08-02-2024 20:58,08:00,09:00
3348679423,4067121930,213093,08-02-2024 20:50,08-02-2024 20:55,08-02-2024 21:01,05:00,06:00
840695588,3334250574,342345,08-02-2024 20:47,08-02-2024 20:56,08-02-2024 21:09,09:00,13:00
573469770,5000002734,641379,08-02-2024 20:47,08-02-2024 20:56,08-02-2024 21:12,09:00,16:00
2681430090,7827974489,910145,08-02-2024 20:47,08-02-2024 20:58,08-02-2024 21:02,11:00,04:00
8487692983,9972381375,250675,08-02-2024 20:56,08-02-2024 20:59,08-02-2024 21:01,03:00,02:00
2883875472,713651464,544771,08-02-2024 20:54,08-02-2024 21:01,08-02-2024 21:03,07:00,02:00
5074319554,957580279,910145,08-02-2024 20:54,08-02-2024 21:03,08-02-2024 21:06,09:00,03:00
3683977688,1525520707,544771,08-02-2024 20:54,08-02-2024 21:04,08-02-2024 21:06,10:00,02:00
4562985808,1822875506,357288,08-02-2024 20:55,08-02-2024 21:04,08-02-2024 21:22,09:00,18:00
7035575615,9689300604,418145,08-02-2024 20:51,08-02-2024 21:06,08-02-2024 21:13,15:00,07:00
2027764311,9796266496,887241,08-02-2024 21:00,08-02-2024 21:07,08-02-2024 21:27,07:00,20:00
5388084155,1651519290,537146,08-02-2024 21:02,08-02-2024 21:09,08-02-2024 21:20,07:00,11:00
5289940640,2461194388,342345,08-02-2024 21:01,08-02-2024 21:10,08-02-2024 21:20,09:00,10:00
8946036177,118774424,731717,08-02-2024 21:07,08-02-2024 21:11,08-02-2024 21:31,04:00,20:00
9470892259,6352354144,641379,08-02-2024 21:14,08-02-2024 21:17,08-02-2024 21:26,03:00,09:00
3583811471,9640482922,342345,08-02-2024 21:13,08-02-2024 21:22,08-02-2024 21:24,09:00,02:00
791646764,8247777920,342345,08-02-2024 21:21,08-02-2024 21:25,08-02-2024 22:02,04:00,37:00
8874299952,8420127392,357288,08-02-2024 21:17,08-02-2024 21:26,08-02-2024 21:35,09:00,09:00
7899387459,576116023,641379,08-02-2024 21:28,08-02-2024 21:33,08-02-2024 21:38,05:00,05:00
892252301,2132177754,418145,08-02-2024 21:26,08-02-2024 21:33,08-02-2024 21:43,07:00,10:00
5762178515,3858295431,887241,08-02-2024 21:24,08-02-2024 21:35,08-02-2024 21:52,11:00,17:00
62080535,5797459277,641379,08-02-2024 21:37,08-02-2024 21:42,08-02-2024 21:46,05:00,04:00
1318768990,1213376623,357288,08-02-2024 21:38,08-02-2024 21:45,08-02-2024 21:51,07:00,06:00
9484487193,1697496645,641379,08-02-2024 21:39,08-02-2024 21:49,08-02-2024 21:51,10:00,02:00
8002771750,6498280531,418145,08-02-2024 21:41,08-02-2024 21:50,08-02-2024 21:56,09:00,06:00
7874565510,7224262385,641379,08-02-2024 21:46,08-02-2024 21:54,08-02-2024 22:28,08:00,34:00
2956008338,5037523032,357288,08-02-2024 21:52,08-02-2024 21:55,08-02-2024 21:59,03:00,04:00
9209491013,9539098348,887241,08-02-2024 21:49,08-02-2024 21:56,08-02-2024 22:06,07:00,10:00
1793209318,1844218293,418145,08-02-2024 21:53,08-02-2024 21:58,08-02-2024 22:01,05:00,03:00
8508574883,7515352245,537146,08-02-2024 21:50,08-02-2024 21:58,08-02-2024 22:00,08:00,02:00
7491343445,6715668852,731717,08-02-2024 21:49,08-02-2024 21:59,08-02-2024 22:08,10:00,09:00
1676407568,8724617159,357288,08-02-2024 21:53,08-02-2024 22:00,08-02-2024 22:40,07:00,40:00
9245713427,2299502685,342345,08-02-2024 21:58,08-02-2024 22:04,08-02-2024 22:18,06:00,14:00
7158950846,4272712428,418145,08-02-2024 21:58,08-02-2024 22:08,08-02-2024 22:10,10:00,02:00
5383113868,1799435305,418145,08-02-2024 22:13,08-02-2024 22:16,08-02-2024 22:25,03:00,09:00
8790188335,6314151264,887241,08-02-2024 22:09,08-02-2024 22:17,08-02-2024 22:19,08:00,02:00
3238084226,535956950,342345,08-02-2024 22:23,08-02-2024 22:31,08-02-2024 23:03,08:00,32:00
243069474,2143235176,641379,08-02-2024 22:25,08-02-2024 22:33,08-02-2024 23:01,08:00,28:00
9500051356,3790746979,418145,08-02-2024 22:24,08-02-2024 22:34,08-02-2024 22:36,10:00,02:00
1833123267,5825342587,887241,08-02-2024 22:30,08-02-2024 22:34,08-02-2024 22:40,04:00,06:00
6815169551,7278498613,537146,08-02-2024 22:28,08-02-2024 22:35,08-02-2024 23:07,07:00,32:00
5643595252,9282872057,418145,08-02-2024 22:31,08-02-2024 22:39,08-02-2024 22:39,08:00,00:00
251685871,3797527035,418145,08-02-2024 22:34,08-02-2024 22:40,08-02-2024 22:41,06:00,01:00
749587516,1576881206,357288,08-02-2024 22:36,08-02-2024 22:41,08-02-2024 22:42,05:00,01:00
8177908261,9229024366,418145,08-02-2024 22:34,08-02-2024 22:42,08-02-2024 22:45,08:00,03:00
5071517457,2839695369,357288,08-02-2024 22:34,08-02-2024 22:44,08-02-2024 22:46,10:00,02:00
5878086471,5876694212,887241,08-02-2024 22:38,08-02-2024 22:44,08-02-2024 22:47,06:00,03:00
5720571072,5400328651,357288,08-02-2024 22:40,08-02-2024 22:48,08-02-2024 22:57,08:00,09:00
9752988722,7418227675,418145,08-02-2024 22:39,08-02-2024 22:50,08-02-2024 22:57,11:00,07:00
7859721605,7802720491,887241,08-02-2024 22:44,08-02-2024 22:51,08-02-2024 23:03,07:00,12:00
3851539998,2808579385,731717,08-02-2024 22:47,08-02-2024 22:54,08-02-2024 23:04,07:00,10:00
8646553908,3549266357,357288,08-02-2024 22:55,08-02-2024 22:59,08-02-2024 23:00,04:00,01:00
1556600965,2695256064,342345,08-02-2024 23:04,08-02-2024 23:08,08-02-2024 23:12,04:00,04:00
2893718625,7224121984,641379,08-02-2024 23:05,08-02-2024 23:11,08-02-2024 23:13,06:00,02:00
3755813241,4516849967,418648,08-02-2024 23:05,08-02-2024 23:12,08-02-2024 23:23,07:00,11:00
7164157615,8740044446,418145,08-02-2024 23:07,08-02-2024 23:14,08-02-2024 23:16,07:00,02:00
51035785,6709864479,436160,08-02-2024 23:06,08-02-2024 23:15,08-02-2024 23:26,09:00,11:00
9711571416,5648681529,496568,08-02-2024 23:09,08-02-2024 23:15,08-02-2024 23:21,06:00,06:00
5155894299,3638404050,470164,08-02-2024 23:16,08-02-2024 23:20,08-02-2024 23:27,04:00,07:00
9953232954,4067836350,749671,08-02-2024 23:20,08-02-2024 23:26,08-02-2024 23:28,06:00,02:00
7097594768,2176550096,436160,08-02-2024 23:23,08-02-2024 23:32,08-02-2024 23:34,09:00,02:00
4317942344,4351208638,436160,08-02-2024 23:28,08-02-2024 23:35,08-02-2024 23:35,07:00,00:00
2259813111,6977688911,470164,08-02-2024 23:30,08-02-2024 23:35,08-02-2024 23:42,05:00,07:00
3924929484,5535496485,436160,08-02-2024 23:27,08-02-2024 23:37,08-02-2024 23:39,10:00,02:00
9506343578,5418154363,749671,08-02-2024 23:32,08-02-2024 23:38,08-02-2024 23:43,06:00,05:00
9550810611,3523776861,308266,08-02-2024 23:30,08-02-2024 23:39,08-02-2024 23:41,09:00,02:00
7651209322,1785799651,436160,08-02-2024 23:35,08-02-2024 23:44,08-02-2024 23:47,09:00,03:00
9881423372,1135611102,470164,08-02-2024 23:35,08-02-2024 23:45,08-02-2024 23:48,10:00,03:00
8190361177,7493688790,749671,08-02-2024 23:41,08-02-2024 23:46,08-02-2024 23:53,05:00,07:00
6618428044,5636187117,308266,08-02-2024 23:42,08-02-2024 23:46,08-02-2024 23:59,04:00,13:00
794227406,5492350915,822981,08-02-2024 23:36,08-02-2024 23:46,08-02-2024 23:55,10:00,09:00
2717419756,2925122820,414690,08-02-2024 23:43,08-02-2024 23:47,08-03-2024 01:08,04:00,21:00
2103563557,818795287,436160,08-02-2024 23:38,08-02-2024 23:49,08-02-2024 23:53,11:00,04:00
633633576,1192119668,470164,08-02-2024 23:43,08-02-2024 23:50,08-02-2024 23:54,07:00,04:00
8162579809,6209927311,208992,08-02-2024 23:43,08-02-2024 23:52,08-02-2024 23:55,09:00,03:00
9884091493,2470434582,436160,08-02-2024 23:50,08-02-2024 23:54,08-02-2024 23:59,04:00,05:00
2717827950,6979106300,470164,08-02-2024 23:46,08-02-2024 23:56,08-03-2024 00:05,10:00,09:00
885439532,6267485789,963118,08-02-2024 23:53,08-03-2024 00:01,08-03-2024 00:15,08:00,14:00
3064019897,836136310,519057,08-02-2024 23:56,08-03-2024 00:01,08-03-2024 00:11,05:00,10:00
2373967199,2286402509,158319,08-02-2024 23:53,08-03-2024 00:02,08-03-2024 00:36,09:00,34:00
6979911824,7468733935,488324,08-02-2024 23:56,08-03-2024 00:05,08-03-2024 00:09,09:00,04:00
994555296,7001071922,721730,08-02-2024 23:56,08-03-2024 00:05,08-03-2024 00:08,09:00,03:00
7214024558,8217908835,817160,08-02-2024 23:56,08-03-2024 00:07,08-03-2024 00:12,11:00,05:00
1938535073,4440817980,957331,08-03-2024 00:00,08-03-2024 00:08,08-03-2024 00:17,08:00,09:00
2623758213,5670695252,721730,08-02-2024 23:59,08-03-2024 00:09,08-03-2024 00:12,10:00,03:00
8557048035,4948575292,964561,08-03-2024 00:02,08-03-2024 00:09,08-03-2024 00:17,07:00,08:00
9743568957,8298679385,878048,08-03-2024 00:00,08-03-2024 00:09,08-03-2024 00:15,09:00,06:00
6657981313,6323277467,488324,08-03-2024 00:01,08-03-2024 00:11,08-03-2024 00:20,10:00,09:00
4016778662,4042324340,519057,08-03-2024 00:04,08-03-2024 00:12,08-03-2024 00:15,08:00,03:00
1078344961,7878826671,721730,08-03-2024 00:04,08-03-2024 00:13,08-03-2024 00:18,09:00,05:00
9032791801,6500212119,817160,08-03-2024 00:09,08-03-2024 00:13,08-03-2024 00:15,04:00,02:00
857935041,7798503233,274746,08-03-2024 00:08,08-03-2024 00:13,08-03-2024 00:28,05:00,15:00
4502592012,4982343746,828869,08-03-2024 00:10,08-03-2024 00:13,08-03-2024 00:24,03:00,11:00
6336189096,9811787426,758927,08-03-2024 00:03,08-03-2024 00:14,08-03-2024 00:23,11:00,09:00
9568101512,6596226488,524049,08-03-2024 00:05,08-03-2024 00:14,08-03-2024 00:33,09:00,19:00
8269408585,1734438258,922729,08-03-2024 00:05,08-03-2024 00:15,08-03-2024 00:16,10:00,01:00
5928950363,8295394562,915618,08-03-2024 00:08,08-03-2024 00:15,08-03-2024 00:18,07:00,03:00
4816699035,8657127043,963118,08-03-2024 00:11,08-03-2024 00:16,08-03-2024 00:17,05:00,01:00
8070978791,9712354926,519057,08-03-2024 00:06,08-03-2024 00:17,08-03-2024 00:21,11:00,04:00
6202772699,8498583198,817160,08-03-2024 00:07,08-03-2024 00:17,08-03-2024 00:24,10:00,07:00
2838852562,4356370320,963118,08-03-2024 00:13,08-03-2024 00:18,08-03-2024 00:27,05:00,09:00
3988409243,8548263169,721730,08-03-2024 00:15,08-03-2024 00:19,08-03-2024 00:23,04:00,04:00
7010414570,7171471170,488324,08-03-2024 00:11,08-03-2024 00:21,08-03-2024 00:33,10:00,12:00
9201141244,9626405997,519057,08-03-2024 00:11,08-03-2024 00:22,08-03-2024 00:37,11:00,15:00
690730329,3387815587,957331,08-03-2024 00:18,08-03-2024 00:22,08-03-2024 00:26,04:00,04:00
25369057,6566568024,964561,08-03-2024 00:15,08-03-2024 00:23,08-03-2024 00:27,08:00,04:00
1350299118,4885663739,721730,08-03-2024 00:16,08-03-2024 00:24,08-03-2024 00:33,08:00,09:00
7360573426,7905708553,817160,08-03-2024 00:19,08-03-2024 00:27,08-03-2024 00:28,08:00,01:00
1197165874,7738966201,957331,08-03-2024 00:17,08-03-2024 00:27,08-03-2024 00:45,10:00,18:00
3291829358,4189414070,963118,08-03-2024 00:17,08-03-2024 00:28,08-03-2024 00:35,11:00,07:00
1575120991,9833335917,817160,08-03-2024 00:24,08-03-2024 00:29,08-03-2024 00:44,05:00,15:00
9104073350,917120707,964561,08-03-2024 00:26,08-03-2024 00:30,08-03-2024 00:36,04:00,06:00
7059479477,5993617876,878048,08-03-2024 00:20,08-03-2024 00:30,08-03-2024 00:35,10:00,05:00
4047105157,9790792669,274746,08-03-2024 00:26,08-03-2024 00:30,08-03-2024 00:33,04:00,03:00
9984701198,5021099942,828869,08-03-2024 00:25,08-03-2024 00:31,08-03-2024 00:32,06:00,01:00
9710452177,6241663116,758927,08-03-2024 00:24,08-03-2024 00:32,08-03-2024 01:02,08:00,30:00
2202744518,533270019,922729,08-03-2024 00:23,08-03-2024 00:32,08-03-2024 01:06,09:00,34:00
1317259660,7109682452,915618,08-03-2024 00:25,08-03-2024 00:32,08-03-2024 00:46,07:00,14:00
6670336167,217256137,828869,08-03-2024 00:24,08-03-2024 00:33,08-03-2024 00:40,09:00,07:00
9704784778,4535699035,825827,08-03-2024 00:23,08-03-2024 00:33,08-03-2024 00:42,10:00,09:00
9555842005,9893264635,788537,08-03-2024 00:29,08-03-2024 00:33,08-03-2024 00:34,04:00,01:00
1323939411,8625029537,488324,08-03-2024 00:26,08-03-2024 00:34,08-03-2024 00:38,08:00,04:00
8714151404,9712885609,721730,08-03-2024 00:24,08-03-2024 00:34,08-03-2024 00:36,10:00,02:00
8933652483,8349453049,274746,08-03-2024 00:28,08-03-2024 00:34,08-03-2024 00:44,06:00,10:00
2193545000,2832360398,524049,08-03-2024 00:23,08-03-2024 00:34,08-03-2024 00:38,11:00,04:00
9587067511,7203078554,499403,08-03-2024 00:31,08-03-2024 00:34,08-03-2024 00:43,03:00,09:00
1153979419,2636694016,788537,08-03-2024 00:25,08-03-2024 00:35,08-03-2024 00:36,10:00,01:00
9739635653,6970484692,131036,08-03-2024 00:25,08-03-2024 00:35,08-03-2024 00:39,10:00,04:00
3698544222,112050336,289402,08-03-2024 00:31,08-03-2024 00:35,08-03-2024 00:57,04:00,22:00
7053567047,9921868395,814752,08-03-2024 00:28,08-03-2024 00:35,08-03-2024 00:39,07:00,04:00
7720188970,4415357422,963118,08-03-2024 00:29,08-03-2024 00:36,08-03-2024 00:43,07:00,07:00
2416000503,448368418,158319,08-03-2024 00:34,08-03-2024 00:37,08-03-2024 00:47,03:00,10:00
6386902668,9314894226,519057,08-03-2024 00:28,08-03-2024 00:38,08-03-2024 01:00,10:00,22:00
9414471788,4223423645,488324,08-03-2024 00:36,08-03-2024 00:40,08-03-2024 00:45,04:00,05:00
9472763567,4620363821,721730,08-03-2024 00:35,08-03-2024 00:41,08-03-2024 00:54,06:00,13:00
347553228,2218457670,964561,08-03-2024 00:26,08-03-2024 00:41,08-03-2024 00:53,15:00,12:00
6836888128,4206477514,878048,08-03-2024 00:35,08-03-2024 00:41,08-03-2024 00:46,06:00,05:00
9195853130,3693175658,828869,08-03-2024 00:38,08-03-2024 00:42,08-03-2024 00:45,04:00,03:00
2112712380,2449912,524049,08-03-2024 00:39,08-03-2024 00:43,08-03-2024 00:46,04:00,03:00
7232608450,4643099534,963118,08-03-2024 00:38,08-03-2024 00:44,08-03-2024 00:46,06:00,02:00
9998450446,8089312914,817160,08-03-2024 00:35,08-03-2024 00:45,08-03-2024 00:47,10:00,02:00
7729938472,9855532405,274746,08-03-2024 00:42,08-03-2024 00:45,08-03-2024 00:50,03:00,05:00
6833422186,5107264166,963118,08-03-2024 00:37,08-03-2024 00:47,08-03-2024 00:51,10:00,04:00
3830054515,8849345543,158319,08-03-2024 00:44,08-03-2024 00:49,08-03-2024 00:54,05:00,05:00
2990773539,1649984612,488324,08-03-2024 00:43,08-03-2024 00:49,08-03-2024 00:54,06:00,05:00
3619153650,7382227566,817160,08-03-2024 00:42,08-03-2024 00:50,08-03-2024 00:55,08:00,05:00
4042448468,3769152961,957331,08-03-2024 00:45,08-03-2024 00:50,08-03-2024 01:01,05:00,11:00
178572808,3961176695,878048,08-03-2024 00:39,08-03-2024 00:50,08-03-2024 01:01,11:00,11:00
7797902542,835167779,963118,08-03-2024 00:45,08-03-2024 00:52,08-03-2024 00:54,07:00,02:00
3588840140,4358291969,274746,08-03-2024 00:42,08-03-2024 00:52,08-03-2024 00:54,10:00,02:00
4835625005,2073367894,828869,08-03-2024 00:47,08-03-2024 00:52,08-03-2024 01:03,05:00,11:00
3202064173,9644029763,524049,08-03-2024 00:48,08-03-2024 00:52,08-03-2024 01:18,04:00,26:00
9154924085,5519463437,915618,08-03-2024 00:47,08-03-2024 00:53,08-03-2024 01:08,06:00,15:00
6047536096,5171936472,825827,08-03-2024 00:42,08-03-2024 00:53,08-03-2024 01:05,11:00,12:00
1560839816,5640470612,964561,08-03-2024 00:45,08-03-2024 00:54,08-03-2024 01:08,09:00,14:00
3677975335,1641071516,788537,08-03-2024 00:43,08-03-2024 00:54,08-03-2024 01:12,11:00,18:00
2777071877,4649145155,963118,08-03-2024 00:47,08-03-2024 00:56,08-03-2024 01:23,09:00,27:00
2174549851,2674578364,158319,08-03-2024 00:48,08-03-2024 00:56,08-03-2024 01:00,08:00,04:00
297923199,9712320944,488324,08-03-2024 00:54,08-03-2024 00:58,08-03-2024 01:03,04:00,05:00
6525755547,7708255424,721730,08-03-2024 00:53,08-03-2024 00:58,08-03-2024 01:50,05:00,52:00
1622462753,4920167261,817160,08-03-2024 00:47,08-03-2024 00:58,08-03-2024 01:04,11:00,06:00
1149176402,5782607628,274746,08-03-2024 00:52,08-03-2024 00:59,08-03-2024 01:09,07:00,10:00
917747669,1017664155,499403,08-03-2024 00:51,08-03-2024 01:00,08-03-2024 01:28,09:00,28:00
8357441848,3323390907,519057,08-03-2024 00:55,08-03-2024 01:01,08-03-2024 01:05,06:00,04:00
1486121515,8084621603,158319,08-03-2024 00:52,08-03-2024 01:02,08-03-2024 01:10,10:00,08:00
2877207137,3094139696,957331,08-03-2024 00:59,08-03-2024 01:03,08-03-2024 02:20,04:00,17:00
8695313590,5344217434,488324,08-03-2024 01:01,08-03-2024 01:04,08-03-2024 01:28,03:00,24:00
2921099500,4350548209,878048,08-03-2024 00:59,08-03-2024 01:04,08-03-2024 01:08,05:00,04:00
8848467589,8342370347,519057,08-03-2024 01:02,08-03-2024 01:06,08-03-2024 01:22,04:00,16:00
2401551666,9059990091,817160,08-03-2024 01:00,08-03-2024 01:08,08-03-2024 01:38,08:00,30:00
2152161480,2470884047,964561,08-03-2024 01:00,08-03-2024 01:09,08-03-2024 01:11,09:00,02:00
6408186858,2124895092,878048,08-03-2024 01:01,08-03-2024 01:09,08-03-2024 01:14,08:00,05:00
1246567195,4246125348,158319,08-03-2024 01:03,08-03-2024 01:12,08-03-2024 01:18,09:00,06:00
7798200086,6125200961,964561,08-03-2024 01:03,08-03-2024 01:13,08-03-2024 02:17,10:00,04:00
3026800900,734034265,274746,08-03-2024 01:04,08-03-2024 01:14,08-03-2024 01:22,10:00,08:00
986055404,4965503450,828869,08-03-2024 01:11,08-03-2024 01:14,08-03-2024 01:25,03:00,11:00
5733225600,3672736369,878048,08-03-2024 01:09,08-03-2024 01:15,08-03-2024 01:17,06:00,02:00
9689424805,906523693,758927,08-03-2024 01:10,08-03-2024 01:15,08-03-2024 01:27,05:00,12:00
6404495744,965881034,922729,08-03-2024 01:06,08-03-2024 01:15,08-03-2024 01:24,09:00,09:00
580859366,8072356059,915618,08-03-2024 01:08,08-03-2024 01:16,08-03-2024 02:01,08:00,45:00
